A,B,ATCsim,STsim,SEsim,integrated_score,integrated_score2,TAG
Aclacinomycin A,Celecoxib,7.21448668927206e-05,0.299587212997821,0.0945678003450975,0.365869462162254,0.365869462162254,N
Aclacinomycin A,Cetuximab,7.21448668927206e-05,0.299587212997821,0.0945678003450975,0.365869462162254,0.365869462162254,N
Aclacinomycin A,Chenodeoxycholic acid,7.21448668927206e-05,0.299587212997821,0.0945678003450975,0.365869462162254,0.365869462162254,N
Aclacinomycin A,Chlorambucil,7.21448668927206e-05,0.299587212997821,0.0945678003450975,0.365869462162254,0.365869462162254,N
Aclacinomycin A,CI-1040,7.21448668927206e-05,0.299587212997821,0.0945678003450975,0.365869462162254,0.365869462162254,N
Aclacinomycin A,Cisplatin,7.21448668927206e-05,0.299587212997821,0.0945678003450975,0.365869462162254,0.365869462162254,N
Aclacinomycin A,Clofarabine,7.21448668927206e-05,0.299587212997821,0.0945678003450975,0.365869462162254,0.365869462162254,N
Aclacinomycin A,Cycloheximide,7.21448668927206e-05,0.317635090927016,0.0945678003450975,0.382209413046153,0.382209413046153,N
Aclacinomycin A,Cyclophosphamide,7.21448668927206e-05,0.299587212997821,0.0945678003450975,0.365869462162254,0.365869462162254,N
Aclacinomycin A,Cytarabine,7.21448668927206e-05,0.299587212997821,0.0945678003450975,0.365869462162254,0.365869462162254,N
Aclacinomycin A,Dacarbazine,7.21448668927206e-05,0.299587212997821,0.0945678003450975,0.365869462162254,0.365869462162254,N
Aclacinomycin A,Dasatinib,7.21448668927206e-05,0.299587212997821,0.0945678003450975,0.365869462162254,0.365869462162254,N
Aclacinomycin A,Daunorubicin,7.21448668927206e-05,0.299587212997821,0.0945678003450975,0.365869462162254,0.365869462162254,N
Aclacinomycin A,Decitabine,7.21448668927206e-05,0.299587212997821,0.0945678003450975,0.365869462162254,0.365869462162254,N
Aclacinomycin A,Dexamethasone,7.21448668927206e-05,0.299587212997821,0.0945678003450975,0.365869462162254,0.365869462162254,N
Aclacinomycin A,Diphenhydramine,7.21448668927206e-05,0.299587212997821,0.0945678003450975,0.365869462162254,0.365869462162254,N
Aclacinomycin A,Discodermolide,7.21448668927206e-05,0.299587212997821,0.0945678003450975,0.365869462162254,0.365869462162254,N
Aclacinomycin A,Docetaxel,7.21448668927206e-05,0.299587212997821,0.0945678003450975,0.365869462162254,0.365869462162254,N
Aclacinomycin A,Doxorubicin,7.21448668927206e-05,0.299587212997821,0.0945678003450975,0.365869462162254,0.365869462162254,N
Aclacinomycin A,Emodin,7.21448668927206e-05,0.299587212997821,0.0945678003450975,0.365869462162254,0.365869462162254,N
Aclacinomycin A,Enalapril,7.21448668927206e-05,0.299587212997821,0.0945678003450975,0.365869462162254,0.365869462162254,N
Aclacinomycin A,Enzastaurin,7.21448668927206e-05,0.299587212997821,0.0945678003450975,0.365869462162254,0.365869462162254,N
Aclacinomycin A,Epirubicin,7.21448668927206e-05,0.299587212997821,0.0945678003450975,0.365869462162254,0.365869462162254,N
Aclacinomycin A,Erlotinib,7.21448668927206e-05,0.299587212997821,0.0945678003450975,0.365869462162254,0.365869462162254,N
Aclacinomycin A,Etodolac,7.21448668927206e-05,0.299587212997821,0.0945678003450975,0.365869462162254,0.365869462162254,N
Aclacinomycin A,Etoposide,7.21448668927206e-05,0.299587212997821,0.0945678003450975,0.365869462162254,0.365869462162254,N
Aclacinomycin A,Everolimus,7.21448668927206e-05,0.299587212997821,0.0945678003450975,0.365869462162254,0.365869462162254,N
Aclacinomycin A,Exemestane,7.21448668927206e-05,0.299587212997821,0.0945678003450975,0.365869462162254,0.365869462162254,N
Aclacinomycin A,Fenretinide,7.21448668927206e-05,0.299587212997821,0.0945678003450975,0.365869462162254,0.365869462162254,N
Aclacinomycin A,Fludarabine,7.21448668927206e-05,0.299587212997821,0.0945678003450975,0.365869462162254,0.365869462162254,N
Aclacinomycin A,Fluorouracil,7.21448668927206e-05,0.299587212997821,0.0945678003450975,0.365869462162254,0.365869462162254,N
Aclacinomycin A,Fotemustine,7.21448668927206e-05,0.299587212997821,0.0945678003450975,0.365869462162254,0.365869462162254,N
Aclacinomycin A,Fulvestrant,7.21448668927206e-05,0.299587212997821,0.0945678003450975,0.365869462162254,0.365869462162254,N
Aclacinomycin A,Ganitumab,7.21448668927206e-05,0.299587212997821,0.0945678003450975,0.365869462162254,0.365869462162254,N
Aclacinomycin A,Gefitinib,7.21448668927206e-05,0.299587212997821,0.0945678003450975,0.365869462162254,0.365869462162254,N
Aclacinomycin A,Geldanamycin,7.21448668927206e-05,0.299587212997821,0.0945678003450975,0.365869462162254,0.365869462162254,N
Aclacinomycin A,Gemcitabine,7.21448668927206e-05,0.299587212997821,0.0945678003450975,0.365869462162254,0.365869462162254,N
Aclacinomycin A,Gemtuzumab ozogamicin,7.21448668927206e-05,0.299587212997821,0.0945678003450975,0.365869462162254,0.365869462162254,N
Aclacinomycin A,Genistein,7.21448668927206e-05,0.299587212997821,0.0945678003450975,0.365869462162254,0.365869462162254,N
Aclacinomycin A,H-7,7.21448668927206e-05,0.289851314304145,0.0945678003450975,0.357054901963575,0.357054901963575,N
Aclacinomycin A,Ibritumomab tiuxetan,7.21448668927206e-05,0.299587212997821,0.0945678003450975,0.365869462162254,0.365869462162254,N
Aclacinomycin A,Idarubicin,7.21448668927206e-05,0.299587212997821,0.0945678003450975,0.365869462162254,0.365869462162254,N
Aclacinomycin A,IL-27,7.21448668927206e-05,0.299587212997821,0.0945678003450975,0.365869462162254,0.365869462162254,N
Aclacinomycin A,Imatinib,7.21448668927206e-05,0.299587212997821,0.0945678003450975,0.365869462162254,0.365869462162254,N
Aclacinomycin A,Interferon alfa-2a,7.21448668927206e-05,0.299587212997821,0.0945678003450975,0.365869462162254,0.365869462162254,N
Aclacinomycin A,Ipilimumab,7.21448668927206e-05,0.299587212997821,0.0945678003450975,0.365869462162254,0.365869462162254,N
Aclacinomycin A,Irinotecan,7.21448668927206e-05,0.299587212997821,0.0945678003450975,0.365869462162254,0.365869462162254,N
Aclacinomycin A,Ixabepilone,7.21448668927206e-05,0.299587212997821,0.0945678003450975,0.365869462162254,0.365869462162254,N
Aclacinomycin A,Ketoconazole,7.21448668927206e-05,0.299587212997821,0.0945678003450975,0.365869462162254,0.365869462162254,N
Aclacinomycin A,L744832,7.21448668927206e-05,0.299587212997821,0.0945678003450975,0.365869462162254,0.365869462162254,N
Aclacinomycin A,Lansoprazole,7.21448668927206e-05,0.299587212997821,0.0945678003450975,0.365869462162254,0.365869462162254,N
Aclacinomycin A,Lapatinib,7.21448668927206e-05,0.299587212997821,0.0945678003450975,0.365869462162254,0.365869462162254,N
Aclacinomycin A,Lenalidomide,7.21448668927206e-05,0.299587212997821,0.0945678003450975,0.365869462162254,0.365869462162254,N
Aclacinomycin A,Letrozole,7.21448668927206e-05,0.299587212997821,0.0945678003450975,0.365869462162254,0.365869462162254,N
Aclacinomycin A,Leucovorin,7.21448668927206e-05,0.299587212997821,0.0945678003450975,0.365869462162254,0.365869462162254,N
Aclacinomycin A,LG100268,7.21448668927206e-05,0.299587212997821,0.0945678003450975,0.365869462162254,0.365869462162254,N
Aclacinomycin A,Linifanib,7.21448668927206e-05,0.299587212997821,0.0945678003450975,0.365869462162254,0.365869462162254,N
Aclacinomycin A,Lintuzumab,7.21448668927206e-05,0.299587212997821,0.0945678003450975,0.365869462162254,0.365869462162254,N
Aclacinomycin A,Lomeguatrib,7.21448668927206e-05,0.299587212997821,0.0945678003450975,0.365869462162254,0.365869462162254,N
Aclacinomycin A,Lomustine,7.21448668927206e-05,0.299587212997821,0.0945678003450975,0.365869462162254,0.365869462162254,N
Aclacinomycin A,Lonafarnib,7.21448668927206e-05,0.299587212997821,0.0945678003450975,0.365869462162254,0.365869462162254,N
Aclacinomycin A,Melphalan,7.21448668927206e-05,0.299587212997821,0.0945678003450975,0.365869462162254,0.365869462162254,N
Aclacinomycin A,Metformin,7.21448668927206e-05,0.299587212997821,0.0945678003450975,0.365869462162254,0.365869462162254,N
Aclacinomycin A,Methotrexate,7.21448668927206e-05,0.299587212997821,0.0945678003450975,0.365869462162254,0.365869462162254,N
Aclacinomycin A,Methoxsalen,7.21448668927206e-05,0.299587212997821,0.0945678003450975,0.365869462162254,0.365869462162254,N
Aclacinomycin A,Midazolam,7.21448668927206e-05,0.299587212997821,0.0945678003450975,0.365869462162254,0.365869462162254,N
Aclacinomycin A,Midostaurin,7.21448668927206e-05,0.299587212997821,0.0945678003450975,0.365869462162254,0.365869462162254,N
Aclacinomycin A,Mitomycin,7.21448668927206e-05,0.299587212997821,0.0945678003450975,0.365869462162254,0.365869462162254,N
Aclacinomycin A,Mitoxantrone,7.21448668927206e-05,0.299587212997821,0.0945678003450975,0.365869462162254,0.365869462162254,N
Aclacinomycin A,Monastrol,7.21448668927206e-05,0.434137015730265,0.0945678003450975,0.487686396912793,0.487686396912793,N
Aclacinomycin A,Naloxone,7.21448668927206e-05,0.299587212997821,0.0945678003450975,0.365869462162254,0.365869462162254,N
Aclacinomycin A,Neratinib,7.21448668927206e-05,0.299587212997821,0.0945678003450975,0.365869462162254,0.365869462162254,N
Aclacinomycin A,NU6140,7.21448668927206e-05,0.299587212997821,0.0945678003450975,0.365869462162254,0.365869462162254,N
Aclacinomycin A,O6-benzylguanine,7.21448668927206e-05,0.299587212997821,0.0945678003450975,0.365869462162254,0.365869462162254,N
Aclacinomycin A,Obatoclax,7.21448668927206e-05,0.299587212997821,0.0945678003450975,0.365869462162254,0.365869462162254,N
Aclacinomycin A,Octreotide,7.21448668927206e-05,0.299587212997821,0.0945678003450975,0.365869462162254,0.365869462162254,N
Aclacinomycin A,Olaparib,7.21448668927206e-05,0.299587212997821,0.0945678003450975,0.365869462162254,0.365869462162254,N
Aclacinomycin A,Oxaliplatin,7.21448668927206e-05,0.299587212997821,0.0945678003450975,0.365869462162254,0.365869462162254,N
Aclacinomycin A,Oxycodone,7.21448668927206e-05,0.299587212997821,0.0945678003450975,0.365869462162254,0.365869462162254,N
Aclacinomycin A,Paclitaxel,7.21448668927206e-05,0.299587212997821,0.0945678003450975,0.365869462162254,0.365869462162254,N
Aclacinomycin A,Pazopanib,7.21448668927206e-05,0.299587212997821,0.0945678003450975,0.365869462162254,0.365869462162254,N
Aclacinomycin A,Peginterferon alfa-2b,7.21448668927206e-05,0.299587212997821,0.0945678003450975,0.365869462162254,0.365869462162254,N
Aclacinomycin A,Peloruside A,7.21448668927206e-05,0.299587212997821,0.0945678003450975,0.365869462162254,0.365869462162254,N
Aclacinomycin A,Pemetrexed,7.21448668927206e-05,0.299587212997821,0.0945678003450975,0.365869462162254,0.365869462162254,N
Aclacinomycin A,Perifosine,7.21448668927206e-05,0.299587212997821,0.0945678003450975,0.365869462162254,0.365869462162254,N
Aclacinomycin A,Pertuzumab,7.21448668927206e-05,0.299587212997821,0.0945678003450975,0.365869462162254,0.365869462162254,N
Aclacinomycin A,Phenoxodiol,7.21448668927206e-05,0.299587212997821,0.0945678003450975,0.365869462162254,0.365869462162254,N
Aclacinomycin A,Plitidepsin,7.21448668927206e-05,0.299587212997821,0.0945678003450975,0.365869462162254,0.365869462162254,N
Aclacinomycin A,Prednisone,7.21448668927206e-05,0.299587212997821,0.0945678003450975,0.365869462162254,0.365869462162254,N
Aclacinomycin A,Pregabalin,7.21448668927206e-05,0.299587212997821,0.0945678003450975,0.365869462162254,0.365869462162254,N
Aclacinomycin A,Procainamide,7.21448668927206e-05,0.299587212997821,0.0945678003450975,0.365869462162254,0.365869462162254,N
Aclacinomycin A,Propranolol,7.21448668927206e-05,0.299587212997821,0.0945678003450975,0.365869462162254,0.365869462162254,N
Aclacinomycin A,Rifampin,7.21448668927206e-05,0.299587212997821,0.0945678003450975,0.365869462162254,0.365869462162254,N
Aclacinomycin A,Rituximab,7.21448668927206e-05,0.299587212997821,0.0945678003450975,0.365869462162254,0.365869462162254,N
Aclacinomycin A,Romidepsin,7.21448668927206e-05,0.299587212997821,0.0945678003450975,0.365869462162254,0.365869462162254,N
Aclacinomycin A,Romiplostim,7.21448668927206e-05,0.299587212997821,0.0945678003450975,0.365869462162254,0.365869462162254,N
Aclacinomycin A,Rosiglitazone,7.21448668927206e-05,0.299587212997821,0.0945678003450975,0.365869462162254,0.365869462162254,N
Aclacinomycin A,Sabarubicin,7.21448668927206e-05,0.299587212997821,0.0945678003450975,0.365869462162254,0.365869462162254,N
Aclacinomycin A,SC144,7.21448668927206e-05,0.299587212997821,0.0945678003450975,0.365869462162254,0.365869462162254,N
Aclacinomycin A,SCH 900776,7.21448668927206e-05,0.299587212997821,0.0945678003450975,0.365869462162254,0.365869462162254,N
Aclacinomycin A,Simvastatin,7.21448668927206e-05,0.299587212997821,0.0945678003450975,0.365869462162254,0.365869462162254,N
Aclacinomycin A,Sirolimus,7.21448668927206e-05,0.299587212997821,0.0945678003450975,0.365869462162254,0.365869462162254,N
Aclacinomycin A,Sodium butyrate,7.21448668927206e-05,0.299587212997821,0.0945678003450975,0.365869462162254,0.365869462162254,N
Aclacinomycin A,Sorafenib,7.21448668927206e-05,0.299587212997821,0.0945678003450975,0.365869462162254,0.365869462162254,N
Aclacinomycin A,Sorivudine,7.21448668927206e-05,0.299587212997821,0.0945678003450975,0.365869462162254,0.365869462162254,N
Aclacinomycin A,Sunitinib,7.21448668927206e-05,0.299587212997821,0.0945678003450975,0.365869462162254,0.365869462162254,N
Aclacinomycin A,Tamoxifen,7.21448668927206e-05,0.299587212997821,0.0945678003450975,0.365869462162254,0.365869462162254,N
Aclacinomycin A,Taxane,7.21448668927206e-05,0.299587212997821,0.0945678003450975,0.365869462162254,0.365869462162254,N
Aclacinomycin A,Temozolomide,7.21448668927206e-05,0.299587212997821,0.0945678003450975,0.365869462162254,0.365869462162254,N
Aclacinomycin A,Temsirolimus,7.21448668927206e-05,0.299587212997821,0.0945678003450975,0.365869462162254,0.365869462162254,N
Aclacinomycin A,Teprotumumab,7.21448668927206e-05,0.299587212997821,0.0945678003450975,0.365869462162254,0.365869462162254,N
Aclacinomycin A,Thalidomide,7.21448668927206e-05,0.299587212997821,0.0945678003450975,0.365869462162254,0.365869462162254,N
Aclacinomycin A,Theophylline,7.21448668927206e-05,0.299587212997821,0.0945678003450975,0.365869462162254,0.365869462162254,N
Aclacinomycin A,Tipifarnib,7.21448668927206e-05,0.299587212997821,0.0945678003450975,0.365869462162254,0.365869462162254,N
Aclacinomycin A,Topotecan,7.21448668927206e-05,0.299587212997821,0.0945678003450975,0.365869462162254,0.365869462162254,N
Aclacinomycin A,Toremifene,7.21448668927206e-05,0.299587212997821,0.0945678003450975,0.365869462162254,0.365869462162254,N
Aclacinomycin A,Trabectedin,7.21448668927206e-05,0.299587212997821,0.0945678003450975,0.365869462162254,0.365869462162254,N
Aclacinomycin A,Trastuzumab,7.21448668927206e-05,0.299587212997821,0.0945678003450975,0.365869462162254,0.365869462162254,N
Aclacinomycin A,Trebananib,7.21448668927206e-05,0.299587212997821,0.0945678003450975,0.365869462162254,0.365869462162254,N
Aclacinomycin A,Tretinoin,7.21448668927206e-05,0.299587212997821,0.0945678003450975,0.365869462162254,0.365869462162254,N
Aclacinomycin A,Trichostatin A,7.21448668927206e-05,0.299587212997821,0.0945678003450975,0.365869462162254,0.365869462162254,N
Aclacinomycin A,Trientine,7.21448668927206e-05,0.299587212997821,0.0945678003450975,0.365869462162254,0.365869462162254,N
Aclacinomycin A,Trifluridine,7.21448668927206e-05,0.299587212997821,0.0945678003450975,0.365869462162254,0.365869462162254,N
Aclacinomycin A,Trimidox,7.21448668927206e-05,0.299587212997821,0.0945678003450975,0.365869462162254,0.365869462162254,N
Aclacinomycin A,Tubacin,7.21448668927206e-05,0.299587212997821,0.0945678003450975,0.365869462162254,0.365869462162254,N
Aclacinomycin A,Valproic Acid,7.21448668927206e-05,0.299587212997821,0.0945678003450975,0.365869462162254,0.365869462162254,N
Aclacinomycin A,Vandetanib,7.21448668927206e-05,0.299587212997821,0.0945678003450975,0.365869462162254,0.365869462162254,N
Aclacinomycin A,Vincristine,7.21448668927206e-05,0.61069842788499,0.0945678003450975,0.647539251299244,0.647539251299244,N
Aclacinomycin A,Vinorelbine,7.21448668927206e-05,0.299587212997821,0.0945678003450975,0.365869462162254,0.365869462162254,N
Aclacinomycin A,Vitamin D2,7.21448668927206e-05,0.299587212997821,0.0945678003450975,0.365869462162254,0.365869462162254,N
Aclacinomycin A,Vorinostat,7.21448668927206e-05,0.299587212997821,0.0945678003450975,0.365869462162254,0.365869462162254,N
Aclacinomycin A,Zibotentan,7.21448668927206e-05,0.299587212997821,0.0945678003450975,0.365869462162254,0.365869462162254,N
Aclacinomycin A,Zoledronate,7.21448668927206e-05,0.299587212997821,0.0945678003450975,0.365869462162254,0.365869462162254,N
Aclacinomycin A,Zoledronic acid,7.21448668927206e-05,0.299587212997821,0.0945678003450975,0.365869462162254,0.365869462162254,N
Blebbistatin,17-DMAG,0.0683596447586326,0.299587212997821,0.0945678003450975,0.409175775524411,0.409175775524411,N
Blebbistatin,2-Deoxyinosine,0.0683596447586326,0.299587212997821,0.0945678003450975,0.409175775524411,0.409175775524411,N
Blebbistatin,2-Methoxyestradiol,0.0683596447586326,0.299587212997821,0.0945678003450975,0.409175775524411,0.409175775524411,N
Blebbistatin,Abiraterone,0.0683596447586326,0.299587212997821,0.0945678003450975,0.409175775524411,0.409175775524411,N
Blebbistatin,ABT-737,0.0683596447586326,0.299587212997821,0.0945678003450975,0.409175775524411,0.409175775524411,N
Blebbistatin,ABT-751,0.0683596447586326,0.299587212997821,0.0945678003450975,0.409175775524411,0.409175775524411,N
Blebbistatin,Aclacinomycin A,0.0683596447586326,0.299587212997821,0.0945678003450975,0.409175775524411,0.409175775524411,N
Blebbistatin,AEE788,0.0683596447586326,0.299587212997821,0.0945678003450975,0.409175775524411,0.409175775524411,N
Blebbistatin,Afatinib,0.0683596447586326,0.299587212997821,0.0945678003450975,0.409175775524411,0.409175775524411,N
Blebbistatin,Aflibercept,0.0683596447586326,0.299587212997821,0.0945678003450975,0.409175775524411,0.409175775524411,N
Blebbistatin,Aldesleukin,0.0683596447586326,0.299587212997821,0.0945678003450975,0.409175775524411,0.409175775524411,N
Blebbistatin,Aminophylline,0.0683596447586326,0.299587212997821,0.0945678003450975,0.409175775524411,0.409175775524411,N
Blebbistatin,Anakinra,0.0683596447586326,0.299587212997821,0.0945678003450975,0.409175775524411,0.409175775524411,N
Blebbistatin,Anastrozole,0.0683596447586326,0.299587212997821,0.0945678003450975,0.409175775524411,0.409175775524411,N
Blebbistatin,Arsenic trioxide,0.0683596447586326,0.299587212997821,0.0945678003450975,0.409175775524411,0.409175775524411,N
Blebbistatin,Arzoxifene,0.0683596447586326,0.299587212997821,0.0945678003450975,0.409175775524411,0.409175775524411,N
Blebbistatin,Axitinib,0.0683596447586326,0.299587212997821,0.0945678003450975,0.409175775524411,0.409175775524411,N
Blebbistatin,Azacitidine,0.0683596447586326,0.299587212997821,0.0945678003450975,0.409175775524411,0.409175775524411,N
Blebbistatin,Bevacizumab,0.0683596447586326,0.299587212997821,0.0945678003450975,0.409175775524411,0.409175775524411,N
Blebbistatin,Bexarotene,0.0683596447586326,0.299587212997821,0.0945678003450975,0.409175775524411,0.409175775524411,N
Blebbistatin,Blebbistatin,0.0683596447586326,0.299587212997821,0.0945678003450975,0.409175775524411,0.409175775524411,N
Blebbistatin,Bortezomib,7.21448668927206e-05,0.299587212997821,0.0945678003450975,0.365869462162254,0.365869462162254,N
Blebbistatin,Bosutinib,7.21448668927206e-05,0.299587212997821,0.0945678003450975,0.365869462162254,0.365869462162254,N
Blebbistatin,Brentuximab vedotin,7.21448668927206e-05,0.299587212997821,0.0945678003450975,0.365869462162254,0.365869462162254,N
Blebbistatin,Busulfan,7.21448668927206e-05,0.299587212997821,0.0945678003450975,0.365869462162254,0.365869462162254,N
Blebbistatin,Cabazitaxel,7.21448668927206e-05,0.299587212997821,0.0945678003450975,0.365869462162254,0.365869462162254,N
Blebbistatin,Camptothecin,7.21448668927206e-05,0.506190252923862,0.0945678003450975,0.552921011275115,0.552921011275115,N
Blebbistatin,Canfosfamide,7.21448668927206e-05,0.299587212997821,0.0945678003450975,0.365869462162254,0.365869462162254,N
Blebbistatin,Capecitabine,7.21448668927206e-05,0.299587212997821,0.0945678003450975,0.365869462162254,0.365869462162254,N
Blebbistatin,Carboplatin,7.21448668927206e-05,0.299587212997821,0.0945678003450975,0.365869462162254,0.365869462162254,N
Blebbistatin,Carmustine,7.21448668927206e-05,0.299587212997821,0.0945678003450975,0.365869462162254,0.365869462162254,N
Blebbistatin,Carvedilol,7.21448668927206e-05,0.299587212997821,0.0945678003450975,0.365869462162254,0.365869462162254,N
Blebbistatin,Cediranib,7.21448668927206e-05,0.299587212997821,0.0945678003450975,0.365869462162254,0.365869462162254,N
Blebbistatin,Celecoxib,7.21448668927206e-05,0.299587212997821,0.0945678003450975,0.365869462162254,0.365869462162254,N
Blebbistatin,Cetuximab,7.21448668927206e-05,0.299587212997821,0.0945678003450975,0.365869462162254,0.365869462162254,N
Blebbistatin,Chenodeoxycholic acid,7.21448668927206e-05,0.299587212997821,0.0945678003450975,0.365869462162254,0.365869462162254,N
Blebbistatin,Chlorambucil,7.21448668927206e-05,0.299587212997821,0.0945678003450975,0.365869462162254,0.365869462162254,N
Blebbistatin,CI-1040,7.21448668927206e-05,0.299587212997821,0.0945678003450975,0.365869462162254,0.365869462162254,N
Blebbistatin,Cisplatin,7.21448668927206e-05,0.299587212997821,0.0945678003450975,0.365869462162254,0.365869462162254,N
Blebbistatin,Clofarabine,7.21448668927206e-05,0.299587212997821,0.0945678003450975,0.365869462162254,0.365869462162254,N
Blebbistatin,Cycloheximide,7.21448668927206e-05,0.278192879417228,0.0945678003450975,0.346499741174993,0.346499741174993,N
Blebbistatin,Cyclophosphamide,7.21448668927206e-05,0.299587212997821,0.0945678003450975,0.365869462162254,0.365869462162254,N
Blebbistatin,Cytarabine,7.21448668927206e-05,0.299587212997821,0.0945678003450975,0.365869462162254,0.365869462162254,N
Blebbistatin,Dacarbazine,7.21448668927206e-05,0.299587212997821,0.0945678003450975,0.365869462162254,0.365869462162254,N
Blebbistatin,Dasatinib,7.21448668927206e-05,0.299587212997821,0.0945678003450975,0.365869462162254,0.365869462162254,N
Blebbistatin,Daunorubicin,7.21448668927206e-05,0.299587212997821,0.0945678003450975,0.365869462162254,0.365869462162254,N
Blebbistatin,Decitabine,7.21448668927206e-05,0.299587212997821,0.0945678003450975,0.365869462162254,0.365869462162254,N
Blebbistatin,Dexamethasone,7.21448668927206e-05,0.299587212997821,0.0945678003450975,0.365869462162254,0.365869462162254,N
Blebbistatin,Diphenhydramine,7.21448668927206e-05,0.299587212997821,0.0945678003450975,0.365869462162254,0.365869462162254,N
Blebbistatin,Discodermolide,7.21448668927206e-05,0.299587212997821,0.0945678003450975,0.365869462162254,0.365869462162254,N
Blebbistatin,Docetaxel,7.21448668927206e-05,0.299587212997821,0.0945678003450975,0.365869462162254,0.365869462162254,N
Blebbistatin,Doxorubicin,7.21448668927206e-05,0.299587212997821,0.0945678003450975,0.365869462162254,0.365869462162254,N
Blebbistatin,Emodin,7.21448668927206e-05,0.299587212997821,0.0945678003450975,0.365869462162254,0.365869462162254,N
Blebbistatin,Enalapril,7.21448668927206e-05,0.299587212997821,0.0945678003450975,0.365869462162254,0.365869462162254,N
Blebbistatin,Enzastaurin,7.21448668927206e-05,0.299587212997821,0.0945678003450975,0.365869462162254,0.365869462162254,N
